+----------+---------------------------+--------+--------------+
| p_brand  | p_type                    | p_size | supplier_cnt |
| Brand#14 | STANDARD BURNISHED COPPER | 14     | 8            |
| Brand#14 | STANDARD BURNISHED NICKEL | 3      | 8            |
| Brand#14 | STANDARD BURNISHED NICKEL | 19     | 8            |
| Brand#14 | STANDARD BURNISHED NICKEL | 23     | 8            |
| Brand#14 | STANDARD BURNISHED STEEL  | 14     | 8            |
| Brand#14 | STANDARD BURNISHED STEEL  | 19     | 8            |
| Brand#14 | STANDARD BURNISHED STEEL  | 23     | 8            |
| Brand#14 | STANDARD BURNISHED TIN    | 3      | 8            |
| Brand#14 | STANDARD BURNISHED TIN    | 9      | 8            |
| Brand#14 | STANDARD PLATED BRASS     | 9      | 8            |
| Brand#14 | STANDARD PLATED BRASS     | 45     | 8            |
| Brand#14 | STANDARD PLATED COPPER    | 14     | 8            |
| Brand#14 | STANDARD PLATED NICKEL    | 14     | 8            |
| Brand#14 | STANDARD PLATED STEEL     | 23     | 8            |
| Brand#14 | STANDARD PLATED TIN       | 3      | 8            |
| Brand#14 | STANDARD POLISHED BRASS   | 19     | 8            |
| Brand#14 | STANDARD POLISHED COPPER  | 3      | 8            |
| Brand#14 | STANDARD POLISHED COPPER  | 49     | 8            |
| Brand#14 | STANDARD POLISHED NICKEL  | 3      | 8            |
| Brand#14 | STANDARD POLISHED NICKEL  | 9      | 8            |
| Brand#14 | STANDARD POLISHED NICKEL  | 19     | 8            |
| Brand#15 | ECONOMY ANODIZED BRASS    | 3      | 8            |
| Brand#15 | ECONOMY ANODIZED BRASS    | 9      | 8            |
| Brand#15 | ECONOMY ANODIZED STEEL    | 3      | 8            |
| Brand#15 | ECONOMY ANODIZED STEEL    | 14     | 8            |
| Brand#15 | ECONOMY ANODIZED STEEL    | 36     | 8            |
| Brand#15 | ECONOMY ANODIZED TIN      | 36     | 8            |
| Brand#15 | ECONOMY BRUSHED BRASS     | 19     | 8            |
| Brand#15 | ECONOMY BRUSHED NICKEL    | 3      | 8            |
| Brand#15 | ECONOMY BRUSHED NICKEL    | 36     | 8            |
| Brand#15 | ECONOMY BRUSHED NICKEL    | 45     | 8            |
| Brand#15 | ECONOMY BRUSHED STEEL     | 23     | 8            |
| Brand#15 | ECONOMY BRUSHED STEEL     | 45     | 8            |
| Brand#15 | ECONOMY BRUSHED TIN       | 36     | 8            |
| Brand#15 | ECONOMY BRUSHED TIN       | 49     | 8            |
| Brand#15 | ECONOMY BURNISHED BRASS   | 9      | 8            |
| Brand#15 | ECONOMY BURNISHED BRASS   | 14     | 8            |
| Brand#15 | ECONOMY BURNISHED COPPER  | 23     | 8            |
| Brand#15 | ECONOMY BURNISHED COPPER  | 45     | 8            |
| Brand#15 | ECONOMY BURNISHED NICKEL  | 49     | 8            |
| Brand#15 | ECONOMY PLATED BRASS      | 14     | 8            |
| Brand#15 | ECONOMY PLATED COPPER     | 36     | 8            |
| Brand#15 | ECONOMY PLATED COPPER     | 45     | 8            |
| Brand#15 | ECONOMY POLISHED COPPER   | 49     | 8            |
| Brand#15 | ECONOMY POLISHED NICKEL   | 9      | 8            |
| Brand#15 | ECONOMY POLISHED NICKEL   | 14     | 8            |
| Brand#15 | ECONOMY POLISHED STEEL    | 49     | 8            |
| Brand#15 | LARGE ANODIZED BRASS      | 9      | 8            |
| Brand#15 | LARGE ANODIZED BRASS      | 36     | 8            |
| Brand#15 | LARGE ANODIZED COPPER     | 23     | 8            |
| Brand#15 | LARGE ANODIZED COPPER     | 36     | 8            |
| Brand#15 | LARGE ANODIZED COPPER     | 45     | 8            |
| Brand#15 | LARGE ANODIZED NICKEL     | 23     | 8            |
| Brand#15 | LARGE ANODIZED NICKEL     | 49     | 8            |
| Brand#15 | LARGE ANODIZED TIN        | 14     | 8            |
| Brand#15 | LARGE BRUSHED BRASS       | 9      | 8            |
| Brand#15 | LARGE BRUSHED COPPER      | 3      | 8            |
| Brand#15 | LARGE BRUSHED COPPER      | 14     | 8            |
| Brand#15 | LARGE BRUSHED STEEL       | 19     | 8            |
| Brand#15 | LARGE BRUSHED STEEL       | 23     | 8            |
| Brand#15 | LARGE BRUSHED TIN         | 3      | 8            |
| Brand#15 | LARGE BRUSHED TIN         | 9      | 8            |
| Brand#15 | LARGE BRUSHED TIN         | 19     | 8            |
| Brand#15 | LARGE BRUSHED TIN         | 49     | 8            |
| Brand#15 | LARGE BURNISHED BRASS     | 9      | 8            |
| Brand#15 | LARGE BURNISHED BRASS     | 14     | 8            |
| Brand#15 | LARGE BURNISHED BRASS     | 19     | 8            |
| Brand#15 | LARGE BURNISHED COPPER    | 23     | 8            |
| Brand#15 | LARGE BURNISHED COPPER    | 45     | 8            |
| Brand#15 | LARGE BURNISHED NICKEL    | 36     | 8            |
| Brand#15 | LARGE BURNISHED STEEL     | 36     | 8            |
| Brand#15 | LARGE BURNISHED STEEL     | 49     | 8            |
| Brand#15 | LARGE BURNISHED TIN       | 49     | 8            |
| Brand#15 | LARGE PLATED COPPER       | 19     | 8            |
| Brand#15 | LARGE PLATED COPPER       | 45     | 8            |
| Brand#15 | LARGE PLATED NICKEL       | 14     | 8            |
| Brand#15 | LARGE PLATED STEEL        | 9      | 8            |
| Brand#15 | LARGE PLATED TIN          | 49     | 8            |
| Brand#15 | LARGE POLISHED BRASS      | 23     | 8            |
| Brand#15 | LARGE POLISHED STEEL      | 36     | 8            |
| Brand#15 | LARGE POLISHED STEEL      | 49     | 8            |
| Brand#15 | LARGE POLISHED TIN        | 19     | 8            |
| Brand#15 | MEDIUM ANODIZED BRASS     | 3      | 8            |
| Brand#15 | MEDIUM ANODIZED BRASS     | 9      | 8            |
| Brand#15 | MEDIUM ANODIZED BRASS     | 19     | 8            |
| Brand#15 | MEDIUM ANODIZED BRASS     | 23     | 8            |
| Brand#15 | MEDIUM ANODIZED COPPER    | 36     | 8            |
| Brand#15 | MEDIUM ANODIZED NICKEL    | 45     | 8            |
| Brand#15 | MEDIUM ANODIZED STEEL     | 23     | 8            |
| Brand#15 | MEDIUM ANODIZED TIN       | 14     | 8            |
| Brand#15 | MEDIUM ANODIZED TIN       | 19     | 8            |
| Brand#15 | MEDIUM ANODIZED TIN       | 23     | 8            |
| Brand#15 | MEDIUM BRUSHED BRASS      | 3      | 8            |
| Brand#15 | MEDIUM BRUSHED BRASS      | 23     | 8            |
| Brand#15 | MEDIUM BRUSHED COPPER     | 49     | 8            |
| Brand#15 | MEDIUM BRUSHED NICKEL     | 9      | 8            |
| Brand#15 | MEDIUM BRUSHED TIN        | 9      | 8            |
| Brand#15 | MEDIUM BRUSHED TIN        | 23     | 8            |
| Brand#15 | MEDIUM BURNISHED BRASS    | 45     | 8            |
| Brand#15 | MEDIUM BURNISHED COPPER   | 3      | 8            |
| Brand#15 | MEDIUM BURNISHED COPPER   | 49     | 8            |
| Brand#15 | MEDIUM BURNISHED NICKEL   | 19     | 8            |
| Brand#15 | MEDIUM BURNISHED NICKEL   | 36     | 8            |
| Brand#15 | MEDIUM BURNISHED NICKEL   | 49     | 8            |
| Brand#15 | MEDIUM BURNISHED STEEL    | 23     | 8            |
| Brand#15 | MEDIUM BURNISHED STEEL    | 49     | 8            |
| Brand#15 | MEDIUM BURNISHED TIN      | 45     | 8            |
| Brand#15 | MEDIUM PLATED BRASS       | 36     | 8            |
| Brand#15 | MEDIUM PLATED NICKEL      | 23     | 8            |
| Brand#15 | MEDIUM PLATED NICKEL      | 49     | 8            |
| Brand#15 | MEDIUM PLATED STEEL       | 9      | 8            |
| Brand#15 | MEDIUM PLATED STEEL       | 19     | 8            |
| Brand#15 | MEDIUM PLATED STEEL       | 49     | 8            |
| Brand#15 | MEDIUM PLATED TIN         | 19     | 8            |
| Brand#15 | MEDIUM PLATED TIN         | 49     | 8            |
| Brand#15 | PROMO ANODIZED BRASS      | 14     | 8            |
| Brand#15 | PROMO ANODIZED BRASS      | 36     | 8            |
| Brand#15 | PROMO ANODIZED COPPER     | 45     | 8            |
| Brand#15 | PROMO ANODIZED NICKEL     | 36     | 8            |
| Brand#15 | PROMO ANODIZED NICKEL     | 49     | 8            |
| Brand#15 | PROMO ANODIZED STEEL      | 14     | 8            |
| Brand#15 | PROMO BRUSHED BRASS       | 14     | 8            |
| Brand#15 | PROMO BRUSHED COPPER      | 9      | 8            |
| Brand#15 | PROMO BRUSHED COPPER      | 19     | 8            |
| Brand#15 | PROMO BRUSHED NICKEL      | 9      | 8            |
| Brand#15 | PROMO BRUSHED NICKEL      | 19     | 8            |
| Brand#15 | PROMO BRUSHED NICKEL      | 23     | 8            |
| Brand#15 | PROMO BRUSHED STEEL       | 14     | 8            |
| Brand#15 | PROMO BRUSHED STEEL       | 23     | 8            |
| Brand#15 | PROMO BRUSHED STEEL       | 49     | 8            |
| Brand#15 | PROMO BRUSHED TIN         | 3      | 8            |
| Brand#15 | PROMO BRUSHED TIN         | 23     | 8            |
| Brand#15 | PROMO BRUSHED TIN         | 36     | 8            |
| Brand#15 | PROMO BURNISHED BRASS     | 23     | 8            |
| Brand#15 | PROMO BURNISHED BRASS     | 36     | 8            |
| Brand#15 | PROMO BURNISHED COPPER    | 3      | 8            |
| Brand#15 | PROMO BURNISHED COPPER    | 9      | 8            |
| Brand#15 | PROMO BURNISHED COPPER    | 19     | 8            |
| Brand#15 | PROMO BURNISHED NICKEL    | 23     | 8            |
| Brand#15 | PROMO BURNISHED NICKEL    | 36     | 8            |
| Brand#15 | PROMO BURNISHED NICKEL    | 49     | 8            |
| Brand#15 | PROMO BURNISHED STEEL     | 9      | 8            |
| Brand#15 | PROMO BURNISHED TIN       | 14     | 8            |
| Brand#15 | PROMO BURNISHED TIN       | 45     | 8            |
| Brand#15 | PROMO PLATED BRASS        | 36     | 8            |
| Brand#15 | PROMO PLATED BRASS        | 49     | 8            |
| Brand#15 | PROMO PLATED COPPER       | 3      | 8            |
| Brand#15 | PROMO PLATED COPPER       | 9      | 8            |
| Brand#15 | PROMO PLATED COPPER       | 14     | 8            |
| Brand#15 | PROMO PLATED NICKEL       | 36     | 8            |
| Brand#15 | PROMO PLATED NICKEL       | 45     | 8            |
| Brand#15 | PROMO PLATED STEEL        | 14     | 8            |
| Brand#15 | PROMO PLATED TIN          | 3      | 8            |
| Brand#15 | PROMO PLATED TIN          | 9      | 8            |
| Brand#15 | PROMO PLATED TIN          | 19     | 8            |
| Brand#15 | PROMO POLISHED COPPER     | 3      | 8            |
| Brand#15 | PROMO POLISHED COPPER     | 14     | 8            |
| Brand#15 | PROMO POLISHED COPPER     | 19     | 8            |
| Brand#15 | PROMO POLISHED COPPER     | 49     | 8            |
| Brand#15 | PROMO POLISHED NICKEL     | 19     | 8            |
| Brand#15 | PROMO POLISHED STEEL      | 3      | 8            |
| Brand#15 | PROMO POLISHED STEEL      | 14     | 8            |
| Brand#15 | PROMO POLISHED STEEL      | 19     | 8            |
| Brand#15 | PROMO POLISHED TIN        | 23     | 8            |
| Brand#15 | SMALL ANODIZED BRASS      | 14     | 8            |
| Brand#15 | SMALL ANODIZED BRASS      | 19     | 8            |
| Brand#15 | SMALL ANODIZED NICKEL     | 3      | 8            |
| Brand#15 | SMALL ANODIZED NICKEL     | 14     | 8            |
| Brand#15 | SMALL ANODIZED NICKEL     | 36     | 8            |
| Brand#15 | SMALL ANODIZED STEEL      | 3      | 8            |
| Brand#15 | SMALL ANODIZED TIN        | 45     | 8            |
| Brand#15 | SMALL BRUSHED BRASS       | 3      | 8            |
| Brand#15 | SMALL BRUSHED BRASS       | 9      | 8            |
| Brand#15 | SMALL BRUSHED BRASS       | 19     | 8            |
| Brand#15 | SMALL BRUSHED NICKEL      | 9      | 8            |
| Brand#15 | SMALL BRUSHED NICKEL      | 49     | 8            |
| Brand#15 | SMALL BRUSHED STEEL       | 14     | 8            |
| Brand#15 | SMALL BRUSHED STEEL       | 23     | 8            |
| Brand#15 | SMALL BRUSHED TIN         | 9      | 8            |
| Brand#15 | SMALL BRUSHED TIN         | 23     | 8            |
| Brand#15 | SMALL BRUSHED TIN         | 36     | 8            |
| Brand#15 | SMALL BRUSHED TIN         | 45     | 8            |
| Brand#15 | SMALL BURNISHED BRASS     | 19     | 8            |
| Brand#15 | SMALL BURNISHED COPPER    | 14     | 8            |
| Brand#15 | SMALL BURNISHED COPPER    | 49     | 8            |
| Brand#15 | SMALL BURNISHED NICKEL    | 3      | 8            |
| Brand#15 | SMALL BURNISHED NICKEL    | 9      | 8            |
| Brand#15 | SMALL BURNISHED NICKEL    | 36     | 8            |
| Brand#15 | SMALL BURNISHED STEEL     | 9      | 8            |
| Brand#15 | SMALL BURNISHED STEEL     | 19     | 8            |
| Brand#15 | SMALL BURNISHED TIN       | 14     | 8            |
| Brand#15 | SMALL BURNISHED TIN       | 19     | 8            |
| Brand#15 | SMALL BURNISHED TIN       | 23     | 8            |
| Brand#15 | SMALL PLATED STEEL        | 3      | 8            |
| Brand#15 | SMALL PLATED STEEL        | 9      | 8            |
| Brand#15 | SMALL PLATED TIN          | 9      | 8            |
| Brand#15 | SMALL POLISHED COPPER     | 3      | 8            |
| Brand#15 | SMALL POLISHED COPPER     | 9      | 8            |
| Brand#15 | SMALL POLISHED NICKEL     | 14     | 8            |
| Brand#15 | SMALL POLISHED STEEL      | 3      | 8            |
| Brand#15 | SMALL POLISHED STEEL      | 9      | 8            |
| Brand#15 | SMALL POLISHED STEEL      | 23     | 8            |
| Brand#15 | SMALL POLISHED STEEL      | 36     | 8            |
| Brand#15 | SMALL POLISHED TIN        | 9      | 8            |
| Brand#15 | SMALL POLISHED TIN        | 19     | 8            |
| Brand#15 | SMALL POLISHED TIN        | 45     | 8            |
| Brand#15 | STANDARD ANODIZED BRASS   | 19     | 8            |
| Brand#15 | STANDARD ANODIZED BRASS   | 23     | 8            |
| Brand#15 | STANDARD ANODIZED COPPER  | 3      | 8            |
| Brand#15 | STANDARD ANODIZED COPPER  | 23     | 8            |
| Brand#15 | STANDARD ANODIZED COPPER  | 36     | 8            |
| Brand#15 | STANDARD BRUSHED COPPER   | 23     | 8            |
| Brand#15 | STANDARD BRUSHED NICKEL   | 9      | 8            |
| Brand#15 | STANDARD BRUSHED NICKEL   | 19     | 8            |
| Brand#15 | STANDARD BRUSHED STEEL    | 49     | 8            |
| Brand#15 | STANDARD BRUSHED TIN      | 45     | 8            |
| Brand#15 | STANDARD BURNISHED BRASS  | 23     | 8            |
| Brand#15 | STANDARD BURNISHED NICKEL | 9      | 8            |
| Brand#15 | STANDARD BURNISHED NICKEL | 14     | 8            |
| Brand#15 | STANDARD BURNISHED NICKEL | 49     | 8            |
| Brand#15 | STANDARD BURNISHED STEEL  | 45     | 8            |
| Brand#15 | STANDARD PLATED BRASS     | 14     | 8            |
| Brand#15 | STANDARD PLATED BRASS     | 36     | 8            |
| Brand#15 | STANDARD PLATED COPPER    | 9      | 8            |
| Brand#15 | STANDARD PLATED NICKEL    | 9      | 8            |
| Brand#15 | STANDARD PLATED STEEL     | 23     | 8            |
| Brand#15 | STANDARD POLISHED BRASS   | 3      | 8            |
| Brand#15 | STANDARD POLISHED BRASS   | 9      | 8            |
| Brand#15 | STANDARD POLISHED BRASS   | 14     | 8            |
| Brand#15 | STANDARD POLISHED COPPER  | 3      | 8            |
| Brand#15 | STANDARD POLISHED COPPER  | 23     | 8            |
| Brand#15 | STANDARD POLISHED NICKEL  | 14     | 8            |
| Brand#15 | STANDARD POLISHED NICKEL  | 36     | 8            |
| Brand#15 | STANDARD POLISHED NICKEL  | 45     | 8            |
| Brand#15 | STANDARD POLISHED TIN     | 3      | 8            |
| Brand#15 | STANDARD POLISHED TIN     | 36     | 8            |
| Brand#21 | ECONOMY ANODIZED BRASS    | 14     | 8            |
| Brand#21 | ECONOMY ANODIZED COPPER   | 3      | 8            |
| Brand#21 | ECONOMY ANODIZED COPPER   | 14     | 8            |
| Brand#21 | ECONOMY ANODIZED COPPER   | 36     | 8            |
| Brand#21 | ECONOMY ANODIZED NICKEL   | 14     | 8            |
| Brand#21 | ECONOMY ANODIZED NICKEL   | 36     | 8            |
| Brand#21 | ECONOMY ANODIZED NICKEL   | 45     | 8            |
| Brand#21 | ECONOMY ANODIZED STEEL    | 36     | 8            |
| Brand#21 | ECONOMY ANODIZED STEEL    | 49     | 8            |
| Brand#21 | ECONOMY ANODIZED TIN      | 9      | 8            |
| Brand#21 | ECONOMY BRUSHED BRASS     | 14     | 8            |
| Brand#21 | ECONOMY BRUSHED BRASS     | 36     | 8            |
| Brand#21 | ECONOMY BRUSHED COPPER    | 45     | 8            |
| Brand#21 | ECONOMY BRUSHED NICKEL    | 36     | 8            |
| Brand#21 | ECONOMY BURNISHED BRASS   | 3      | 8            |
| Brand#21 | ECONOMY BURNISHED NICKEL  | 3      | 8            |
| Brand#21 | ECONOMY BURNISHED NICKEL  | 49     | 8            |
| Brand#21 | ECONOMY BURNISHED STEEL   | 23     | 8            |
| Brand#21 | ECONOMY BURNISHED STEEL   | 36     | 8            |
| Brand#21 | ECONOMY BURNISHED TIN     | 14     | 8            |
| Brand#21 | ECONOMY BURNISHED TIN     | 19     | 8            |
| Brand#21 | ECONOMY BURNISHED TIN     | 45     | 8            |
| Brand#21 | ECONOMY PLATED BRASS      | 9      | 8            |
| Brand#21 | ECONOMY PLATED NICKEL     | 49     | 8            |
| Brand#21 | ECONOMY PLATED STEEL      | 19     | 8            |
| Brand#21 | ECONOMY PLATED STEEL      | 23     | 8            |
| Brand#21 | ECONOMY POLISHED BRASS    | 23     | 8            |
| Brand#21 | ECONOMY POLISHED COPPER   | 3      | 8            |
| Brand#21 | ECONOMY POLISHED NICKEL   | 3      | 8            |
| Brand#21 | ECONOMY POLISHED NICKEL   | 19     | 8            |
| Brand#21 | ECONOMY POLISHED NICKEL   | 36     | 8            |
| Brand#21 | ECONOMY POLISHED STEEL    | 36     | 8            |
| Brand#21 | ECONOMY POLISHED STEEL    | 49     | 8            |
